record_id,year,month,analysis_role,bandwidth_km,slope_log_q_per_c,days
202008,2020,8,held_out,251.599530062597,-0.007750480202781604,31
202008,2020,8,held_out,503.199060125194,-0.009220409882574188,31
202008,2020,8,held_out,1006.39812025039,-0.05101207982677822,31
202008,2020,8,held_out,2012.79624050077,-0.07979252807071693,31
202106,2021,6,held_out,125.799765031298,-0.07872452536155676,30
202106,2021,6,held_out,251.599530062597,-0.08911515943973401,30
202106,2021,6,held_out,503.199060125194,-0.09986939617980169,30
202106,2021,6,held_out,1006.39812025039,-0.11573114940434565,30
202106,2021,6,held_out,2012.79624050077,-0.12812979267508365,30
202107,2021,7,held_out,125.799765031298,-0.10834369032361287,31
202107,2021,7,held_out,251.599530062597,-0.13332660272054073,31
202107,2021,7,held_out,503.199060125194,-0.19815729570922355,31
202107,2021,7,held_out,1006.39812025039,-0.30077049057314287,31
202107,2021,7,held_out,2012.79624050077,-0.35475182734646293,31
202108,2021,8,held_out,125.799765031298,-0.021153448868602345,31
202108,2021,8,held_out,251.599530062597,-0.03697860201435462,31
202108,2021,8,held_out,503.199060125194,-0.05938677957554185,31
202108,2021,8,held_out,1006.39812025039,-0.09022388829411249,31
202108,2021,8,held_out,2012.79624050077,-0.103227127555721,31
202206,2022,6,discovery,125.799765031298,-0.030292567488454856,30
202206,2022,6,discovery,251.599530062597,-0.045025830626146165,30
202206,2022,6,discovery,503.199060125194,-0.06742808447670695,30
202206,2022,6,discovery,1006.39812025039,-0.10103370898005269,30
202206,2022,6,discovery,2012.79624050077,-0.12376786288129465,30
202207,2022,7,discovery,125.799765031298,0.04095537849658587,31
202207,2022,7,discovery,251.599530062597,-0.0017429215425380747,31
202207,2022,7,discovery,503.199060125194,-0.06749612686351766,31
202207,2022,7,discovery,1006.39812025039,-0.13066134670387466,31
202207,2022,7,discovery,2012.79624050077,-0.15790698327594047,31
202208,2022,8,discovery,125.799765031298,-0.060892873215776175,31
202208,2022,8,discovery,251.599530062597,-0.09414437315046938,31
202208,2022,8,discovery,503.199060125194,-0.14968593081232798,31
202208,2022,8,discovery,1006.39812025039,-0.22442685665057652,31
202208,2022,8,discovery,2012.79624050077,-0.26401184938808203,31
202306,2023,6,held_out,125.799765031298,-0.04353128123359862,30
202306,2023,6,held_out,251.599530062597,-0.07034853775803827,30
202306,2023,6,held_out,503.199060125194,-0.09720749519723874,30
202306,2023,6,held_out,1006.39812025039,-0.12221251293784631,30
202306,2023,6,held_out,2012.79624050077,-0.13914059039709373,30
202307,2023,7,held_out,125.799765031298,-0.10520805003889917,31
202307,2023,7,held_out,251.599530062597,-0.12072439729919544,31
202307,2023,7,held_out,503.199060125194,-0.14997169405256,31
202307,2023,7,held_out,1006.39812025039,-0.19648373990739137,31
202307,2023,7,held_out,2012.79624050077,-0.2206051489932555,31
202308,2023,8,held_out,125.799765031298,-0.06683427047316827,31
202308,2023,8,held_out,251.599530062597,-0.0884765016852892,31
202308,2023,8,held_out,503.199060125194,-0.10767575072225191,31
202308,2023,8,held_out,1006.39812025039,-0.13236201451770085,31
202308,2023,8,held_out,2012.79624050077,-0.15039292877855093,31
202406,2024,6,held_out,125.799765031298,0.004517472601115931,30
202406,2024,6,held_out,251.599530062597,0.02042179377266338,30
202406,2024,6,held_out,503.199060125194,0.06280899623344033,30
202406,2024,6,held_out,1006.39812025039,0.08313234454604572,30
202406,2024,6,held_out,2012.79624050077,0.07698746781562896,30
202407,2024,7,held_out,125.799765031298,0.07212497056340471,31
202407,2024,7,held_out,251.599530062597,0.06864674396725504,31
202407,2024,7,held_out,503.199060125194,0.030260201969420888,31
202407,2024,7,held_out,1006.39812025039,-0.05564744150185903,31
202407,2024,7,held_out,2012.79624050077,-0.10326526819836167,31
202408,2024,8,held_out,125.799765031298,0.055695324205699275,31
202408,2024,8,held_out,251.599530062597,0.04725329131650602,31
202408,2024,8,held_out,503.199060125194,0.02811255888763963,31
202408,2024,8,held_out,1006.39812025039,-0.03380672301589589,31
202408,2024,8,held_out,2012.79624050077,-0.07219571448137448,31
202506,2025,6,held_out,125.799765031298,-0.09363853578092447,30
202506,2025,6,held_out,251.599530062597,-0.09397772318826286,30
202506,2025,6,held_out,503.199060125194,-0.09145339155055185,30
202506,2025,6,held_out,1006.39812025039,-0.1118206678502765,30
202506,2025,6,held_out,2012.79624050077,-0.13071513984134364,30
202507,2025,7,held_out,125.799765031298,-0.2087716808512001,31
202507,2025,7,held_out,251.599530062597,-0.29285462478084856,31
202507,2025,7,held_out,503.199060125194,-0.4259911386286653,31
202507,2025,7,held_out,1006.39812025039,-0.48977812826704825,31
202507,2025,7,held_out,2012.79624050077,-0.502726267632105,31
202508,2025,8,held_out,125.799765031298,-0.08750922199830594,31
202508,2025,8,held_out,251.599530062597,-0.13352600263335593,31
202508,2025,8,held_out,503.199060125194,-0.21049671395599476,31
202508,2025,8,held_out,1006.39812025039,-0.2714886947988212,31
202508,2025,8,held_out,2012.79624050077,-0.29434625736470255,31
