analysis,field,minimum_days_per_regime,record_id,year,month,bandwidth_km,high_days,middle_days,mean_stations,effect
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202307,2023,7,503.199060125194,5,12,26.41176470588235,-0.17970717635790368
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202307,2023,7,1006.39812025039,5,12,26.41176470588235,-0.2535340457517009
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202307,2023,7,1006.39812025039,5,12,26.41176470588235,-0.25725127804613623
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202307,2023,7,1006.39812025039,5,12,26.41176470588235,-0.22829187900058123
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202307,2023,7,2012.79624050077,5,12,26.41176470588235,-0.2621362380598937
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202307,2023,7,2012.79624050077,5,12,26.41176470588235,-0.26697150488041677
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202307,2023,7,2012.79624050077,5,12,26.41176470588235,-0.24756609645042638
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202308,2023,8,125.799765031298,7,8,26.8,-0.4159947289266007
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202308,2023,8,125.799765031298,7,8,26.8,-0.40200308316043676
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202308,2023,8,125.799765031298,7,8,26.8,-0.4348412561051206
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202308,2023,8,251.599530062597,7,8,26.8,-0.2784358367449511
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202308,2023,8,251.599530062597,7,8,26.8,-0.26101228496695295
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202308,2023,8,251.599530062597,7,8,26.8,-0.26605446096023067
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202308,2023,8,503.199060125194,7,8,26.8,-0.26985367521665427
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202308,2023,8,503.199060125194,7,8,26.8,-0.25408281972251634
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202308,2023,8,503.199060125194,7,8,26.8,-0.26540260173017527
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202308,2023,8,1006.39812025039,7,8,26.8,-0.31509630688072177
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202308,2023,8,1006.39812025039,7,8,26.8,-0.30187509675126156
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202308,2023,8,1006.39812025039,7,8,26.8,-0.31408942521604366
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202308,2023,8,2012.79624050077,7,8,26.8,-0.3387702107934665
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202308,2023,8,2012.79624050077,7,8,26.8,-0.3268446239658539
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202308,2023,8,2012.79624050077,7,8,26.8,-0.33612112263740723
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202506,2025,6,125.799765031298,6,7,27.76923076923077,-0.17290060159409626
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202506,2025,6,125.799765031298,6,7,27.76923076923077,-0.12220215897923947
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202506,2025,6,125.799765031298,6,7,27.76923076923077,-0.2803848946363018
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202506,2025,6,251.599530062597,6,7,27.76923076923077,-0.18850822063469996
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202506,2025,6,251.599530062597,6,7,27.76923076923077,-0.16271560477118663
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202506,2025,6,251.599530062597,6,7,27.76923076923077,-0.19940918570365163
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202506,2025,6,503.199060125194,6,7,27.76923076923077,-0.18936986999035943
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202506,2025,6,503.199060125194,6,7,27.76923076923077,-0.17718244631719982
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202506,2025,6,503.199060125194,6,7,27.76923076923077,-0.15799375092169265
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202506,2025,6,1006.39812025039,6,7,27.76923076923077,-0.21938619394681225
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202506,2025,6,1006.39812025039,6,7,27.76923076923077,-0.21347315874514305
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202506,2025,6,1006.39812025039,6,7,27.76923076923077,-0.19798952896427213
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202506,2025,6,2012.79624050077,6,7,27.76923076923077,-0.2562926595461952
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202506,2025,6,2012.79624050077,6,7,27.76923076923077,-0.2527616785986495
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202506,2025,6,2012.79624050077,6,7,27.76923076923077,-0.24003134704778506
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202507,2025,7,125.799765031298,5,8,27.923076923076923,0.014276134214454395
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202507,2025,7,125.799765031298,5,8,27.923076923076923,0.021200941134268625
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202507,2025,7,125.799765031298,5,8,27.923076923076923,0.03851351408454984
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202507,2025,7,251.599530062597,5,8,27.923076923076923,0.0396539651514185
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202507,2025,7,251.599530062597,5,8,27.923076923076923,0.0376426246526822
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202507,2025,7,251.599530062597,5,8,27.923076923076923,0.08238808440326317
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202507,2025,7,503.199060125194,5,8,27.923076923076923,-0.026306907518464206
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202507,2025,7,503.199060125194,5,8,27.923076923076923,-0.027977132588157816
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202507,2025,7,503.199060125194,5,8,27.923076923076923,-0.014021126848560939
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202507,2025,7,1006.39812025039,5,8,27.923076923076923,-0.07960656683521727
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202507,2025,7,1006.39812025039,5,8,27.923076923076923,-0.08164718917604996
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202507,2025,7,1006.39812025039,5,8,27.923076923076923,-0.06831237862045625
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202507,2025,7,2012.79624050077,5,8,27.923076923076923,-0.10220537361336801
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202507,2025,7,2012.79624050077,5,8,27.923076923076923,-0.10588191409143577
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202507,2025,7,2012.79624050077,5,8,27.923076923076923,-0.08660188218829101
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202508,2025,8,125.799765031298,5,8,27.0,-0.2658133874409364
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202508,2025,8,125.799765031298,5,8,27.0,-0.27857675491849276
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202508,2025,8,125.799765031298,5,8,27.0,-0.2724777711243006
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202508,2025,8,251.599530062597,5,8,27.0,-0.20883318273776152
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202508,2025,8,251.599530062597,5,8,27.0,-0.2238989753116981
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202508,2025,8,251.599530062597,5,8,27.0,-0.2545201336316292
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202508,2025,8,503.199060125194,5,8,27.0,-0.2207558898133134
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202508,2025,8,503.199060125194,5,8,27.0,-0.236694900774726
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202508,2025,8,503.199060125194,5,8,27.0,-0.26727628292462957
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202508,2025,8,1006.39812025039,5,8,27.0,-0.23827968992828674
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202508,2025,8,1006.39812025039,5,8,27.0,-0.2554150242518305
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202508,2025,8,1006.39812025039,5,8,27.0,-0.27783912766556973
dynamic_support_frozen_era_labels_min1,observed_wbt_c,1,202508,2025,8,2012.79624050077,5,8,27.0,-0.23990621261424838
dynamic_support_frozen_era_labels_min1,observed_wbt_slp_as_surface_c,1,202508,2025,8,2012.79624050077,5,8,27.0,-0.25765910168203054
dynamic_support_frozen_era_labels_min1,era_wbt_c,1,202508,2025,8,2012.79624050077,5,8,27.0,-0.2761623918155286
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199206,1992,6,125.799765031298,3,7,24.7,1.1512081318562823
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199206,1992,6,125.799765031298,3,7,24.7,1.0724297764747406
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199206,1992,6,125.799765031298,3,7,24.7,0.8011991601234323
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199206,1992,6,251.599530062597,3,7,24.7,0.3801702358567187
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199206,1992,6,251.599530062597,3,7,24.7,0.3361803841123936
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199206,1992,6,251.599530062597,3,7,24.7,0.2268878340383489
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199206,1992,6,503.199060125194,3,7,24.7,0.1933527823553567
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199206,1992,6,503.199060125194,3,7,24.7,0.15765034293337643
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199206,1992,6,503.199060125194,3,7,24.7,0.056501330269076
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199206,1992,6,1006.39812025039,3,7,24.7,0.16790022747674538
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199206,1992,6,1006.39812025039,3,7,24.7,0.13750558885643183
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199206,1992,6,1006.39812025039,3,7,24.7,0.012280494207234316
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199206,1992,6,2012.79624050077,3,7,24.7,0.14694673196180474
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199206,1992,6,2012.79624050077,3,7,24.7,0.12005965528009788
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199206,1992,6,2012.79624050077,3,7,24.7,-0.01172059001507908
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199606,1996,6,125.799765031298,5,3,24.875,-0.46515272636518135
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199606,1996,6,125.799765031298,5,3,24.875,-0.44817817630944967
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199606,1996,6,125.799765031298,5,3,24.875,-0.5556186125842135
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199606,1996,6,251.599530062597,5,3,24.875,-0.31183854480890916
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199606,1996,6,251.599530062597,5,3,24.875,-0.2919210733125277
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199606,1996,6,251.599530062597,5,3,24.875,-0.4348122284550612
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199606,1996,6,503.199060125194,5,3,24.875,-0.28322240289617817
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199606,1996,6,503.199060125194,5,3,24.875,-0.26107162636554615
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199606,1996,6,503.199060125194,5,3,24.875,-0.35586544560206623
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199606,1996,6,1006.39812025039,5,3,24.875,-0.314183089291696
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199606,1996,6,1006.39812025039,5,3,24.875,-0.29441349961188334
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199606,1996,6,1006.39812025039,5,3,24.875,-0.3340674846571059
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,199606,1996,6,2012.79624050077,5,3,24.875,-0.32658828143434704
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,199606,1996,6,2012.79624050077,5,3,24.875,-0.3078249218003154
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,199606,1996,6,2012.79624050077,5,3,24.875,-0.3386208370982554
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200006,2000,6,125.799765031298,3,4,23.714285714285715,-0.47222935495568286
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200006,2000,6,125.799765031298,3,4,23.714285714285715,-0.47275984861647913
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200006,2000,6,125.799765031298,3,4,23.714285714285715,-0.2799807011562564
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200006,2000,6,251.599530062597,3,4,23.714285714285715,-0.3103383403056803
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200006,2000,6,251.599530062597,3,4,23.714285714285715,-0.3139125160117662
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200006,2000,6,251.599530062597,3,4,23.714285714285715,-0.24351166465861296
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200006,2000,6,503.199060125194,3,4,23.714285714285715,-0.2870817189987035
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200006,2000,6,503.199060125194,3,4,23.714285714285715,-0.29702670921307317
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200006,2000,6,503.199060125194,3,4,23.714285714285715,-0.27665441481024966
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200006,2000,6,1006.39812025039,3,4,23.714285714285715,-0.3475044951985061
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200006,2000,6,1006.39812025039,3,4,23.714285714285715,-0.36008164127783815
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200006,2000,6,1006.39812025039,3,4,23.714285714285715,-0.3336205992324157
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200006,2000,6,2012.79624050077,3,4,23.714285714285715,-0.3795923767281568
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200006,2000,6,2012.79624050077,3,4,23.714285714285715,-0.39220724076630664
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200006,2000,6,2012.79624050077,3,4,23.714285714285715,-0.3601174343289253
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200007,2000,7,125.799765031298,3,5,24.75,-0.4230462200744426
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200007,2000,7,125.799765031298,3,5,24.75,-0.40648141467669074
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200007,2000,7,125.799765031298,3,5,24.75,-0.48824647337423976
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200007,2000,7,251.599530062597,3,5,24.75,-0.28977091749457307
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200007,2000,7,251.599530062597,3,5,24.75,-0.2833007928779212
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200007,2000,7,251.599530062597,3,5,24.75,-0.43492425734837414
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200007,2000,7,503.199060125194,3,5,24.75,-0.23425258385047787
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200007,2000,7,503.199060125194,3,5,24.75,-0.22626058451615993
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200007,2000,7,503.199060125194,3,5,24.75,-0.4336041519374034
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200007,2000,7,1006.39812025039,3,5,24.75,-0.26135972067564817
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200007,2000,7,1006.39812025039,3,5,24.75,-0.25098098695287097
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200007,2000,7,1006.39812025039,3,5,24.75,-0.45682980057456946
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200007,2000,7,2012.79624050077,3,5,24.75,-0.28093999710112516
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200007,2000,7,2012.79624050077,3,5,24.75,-0.26932025821414285
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200007,2000,7,2012.79624050077,3,5,24.75,-0.47165469647326375
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200008,2000,8,125.799765031298,3,5,23.125,-0.5514306613252133
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200008,2000,8,125.799765031298,3,5,23.125,-0.553932757407859
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200008,2000,8,125.799765031298,3,5,23.125,-0.6004771487110474
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200008,2000,8,251.599530062597,3,5,23.125,-0.3193092439884079
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200008,2000,8,251.599530062597,3,5,23.125,-0.3197775672231825
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200008,2000,8,251.599530062597,3,5,23.125,-0.3538804626035087
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200008,2000,8,503.199060125194,3,5,23.125,-0.21314760828961088
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200008,2000,8,503.199060125194,3,5,23.125,-0.20688050812633063
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200008,2000,8,503.199060125194,3,5,23.125,-0.2837135001756088
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200008,2000,8,1006.39812025039,3,5,23.125,-0.2086228968146816
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200008,2000,8,1006.39812025039,3,5,23.125,-0.20049782743190026
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200008,2000,8,1006.39812025039,3,5,23.125,-0.27184154176892494
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200008,2000,8,2012.79624050077,3,5,23.125,-0.23499729578612638
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200008,2000,8,2012.79624050077,3,5,23.125,-0.22761161665807395
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200008,2000,8,2012.79624050077,3,5,23.125,-0.285496859036921
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200406,2004,6,125.799765031298,2,5,24.714285714285715,0.15476930817672985
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200406,2004,6,125.799765031298,2,5,24.714285714285715,0.1540698409322645
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200406,2004,6,125.799765031298,2,5,24.714285714285715,-0.06135901343961603
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200406,2004,6,251.599530062597,2,5,24.714285714285715,0.16368025530647246
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200406,2004,6,251.599530062597,2,5,24.714285714285715,0.13768343502239522
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200406,2004,6,251.599530062597,2,5,24.714285714285715,0.22442874334003182
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200406,2004,6,503.199060125194,2,5,24.714285714285715,0.054079907469387845
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200406,2004,6,503.199060125194,2,5,24.714285714285715,0.029629699935779685
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200406,2004,6,503.199060125194,2,5,24.714285714285715,0.19759182956995125
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200406,2004,6,1006.39812025039,2,5,24.714285714285715,0.01696717867816866
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200406,2004,6,1006.39812025039,2,5,24.714285714285715,-0.0076810307508901055
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200406,2004,6,1006.39812025039,2,5,24.714285714285715,0.14623156462757536
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200406,2004,6,2012.79624050077,2,5,24.714285714285715,-0.02359005329739794
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200406,2004,6,2012.79624050077,2,5,24.714285714285715,-0.04856692487067482
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200406,2004,6,2012.79624050077,2,5,24.714285714285715,0.10216237291663299
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200806,2008,6,125.799765031298,8,7,24.933333333333334,0.3982908143763024
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200806,2008,6,125.799765031298,8,7,24.933333333333334,0.39946537324269715
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200806,2008,6,125.799765031298,8,7,24.933333333333334,0.141086763675631
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200806,2008,6,251.599530062597,8,7,24.933333333333334,0.23286206477047888
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200806,2008,6,251.599530062597,8,7,24.933333333333334,0.23283565164650022
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200806,2008,6,251.599530062597,8,7,24.933333333333334,0.06665635667431635
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200806,2008,6,503.199060125194,8,7,24.933333333333334,0.1656797849815197
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200806,2008,6,503.199060125194,8,7,24.933333333333334,0.16409168664388885
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200806,2008,6,503.199060125194,8,7,24.933333333333334,0.05454543297242265
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200806,2008,6,1006.39812025039,8,7,24.933333333333334,0.04770617641954811
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200806,2008,6,1006.39812025039,8,7,24.933333333333334,0.04237148423487258
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200806,2008,6,1006.39812025039,8,7,24.933333333333334,-0.0006021863079925804
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200806,2008,6,2012.79624050077,8,7,24.933333333333334,-0.04136309701208574
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200806,2008,6,2012.79624050077,8,7,24.933333333333334,-0.049204552941244484
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200806,2008,6,2012.79624050077,8,7,24.933333333333334,-0.05679660552767052
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200807,2008,7,125.799765031298,5,12,24.88235294117647,0.02577955035775248
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200807,2008,7,125.799765031298,5,12,24.88235294117647,0.02591340861642588
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200807,2008,7,125.799765031298,5,12,24.88235294117647,0.004279183097848138
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200807,2008,7,251.599530062597,5,12,24.88235294117647,0.11150677170310908
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200807,2008,7,251.599530062597,5,12,24.88235294117647,0.11417618371845428
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200807,2008,7,251.599530062597,5,12,24.88235294117647,0.0068992357727142295
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200807,2008,7,503.199060125194,5,12,24.88235294117647,0.07052309450385685
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200807,2008,7,503.199060125194,5,12,24.88235294117647,0.07577851746468323
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200807,2008,7,503.199060125194,5,12,24.88235294117647,-0.052052766431064934
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200807,2008,7,1006.39812025039,5,12,24.88235294117647,0.01983285434113813
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200807,2008,7,1006.39812025039,5,12,24.88235294117647,0.027951025455620337
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200807,2008,7,1006.39812025039,5,12,24.88235294117647,-0.093227864258279
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200807,2008,7,2012.79624050077,5,12,24.88235294117647,0.004985707835403863
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200807,2008,7,2012.79624050077,5,12,24.88235294117647,0.01428151587018478
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200807,2008,7,2012.79624050077,5,12,24.88235294117647,-0.0929299985491282
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200808,2008,8,125.799765031298,3,10,24.846153846153847,-0.3059739422512807
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200808,2008,8,125.799765031298,3,10,24.846153846153847,-0.30305182618232207
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200808,2008,8,125.799765031298,3,10,24.846153846153847,-0.4026751614584053
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200808,2008,8,251.599530062597,3,10,24.846153846153847,-0.2098901962180202
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200808,2008,8,251.599530062597,3,10,24.846153846153847,-0.20628854480102454
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200808,2008,8,251.599530062597,3,10,24.846153846153847,-0.35346026508964723
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200808,2008,8,503.199060125194,3,10,24.846153846153847,-0.2812453954549555
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200808,2008,8,503.199060125194,3,10,24.846153846153847,-0.28029811427456
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200808,2008,8,503.199060125194,3,10,24.846153846153847,-0.40101687998825397
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200808,2008,8,1006.39812025039,3,10,24.846153846153847,-0.3916359967938877
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200808,2008,8,1006.39812025039,3,10,24.846153846153847,-0.39379274936827124
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200808,2008,8,1006.39812025039,3,10,24.846153846153847,-0.4740492733260483
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,200808,2008,8,2012.79624050077,3,10,24.846153846153847,-0.4494430591193689
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,200808,2008,8,2012.79624050077,3,10,24.846153846153847,-0.45317047987292103
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,200808,2008,8,2012.79624050077,3,10,24.846153846153847,-0.5113266650920154
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,201206,2012,6,125.799765031298,4,5,25.0,-0.32039652839719024
dynamic_support_frozen_era_labels_min2,observed_wbt_slp_as_surface_c,2,201206,2012,6,125.799765031298,4,5,25.0,-0.3177590985908001
dynamic_support_frozen_era_labels_min2,era_wbt_c,2,201206,2012,6,125.799765031298,4,5,25.0,-0.18886390993513658
dynamic_support_frozen_era_labels_min2,observed_wbt_c,2,201206,2012,6,251.599530062597,4,5,25.0,-0.2910103097089557
